id;name;path;url;createdOn;environmentsCount;environments;;;;;;;;;;;;;;;;;;;
182;Service Portainer;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/182;2023-07-04T22:53:30.847Z;10;Analistas - 123.189/Desarrollo 146.65/VtaAsistida-74.248/Desarrollo-74.170/Tester-74.163/Texcoco-DEV 74.71/Texcoco-QA-123.216/Server NIFI/Server Dev WMS/Dev-Texcoco-RH8;;;;;;;;;;;;;;;;;;;
194;IMS-SYS-InventoryWaste-K8s-CD;\IMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/194;2023-07-07T18:14:03.387Z;4;develop/QA/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
205;ims-cap-replenishmentmgmt-SPRINGBOOT-17135-RH8-CD;\IMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/205;2023-07-13T23:39:45.417Z;31;Desarrollo/QA/Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Nuevo Laredo/10-Ciudad Juarez/11-Hermosillo/12-Puebla/13-Villahermosa/14-Lapaz/15-Iztapalapa/16-Izcalli/17-Cancun/18-Ixtapaluca/20-LosMochis/21-Tecamac/22-Veracruz/24-Merida/25-Tlaquepaque/27-Toluca/28-Guadalupe/29-Texcoco/CEDIS-LAB/SCM Inspection;;;;;;;;;;;;;;;;;;;
208;di-transfer-inventory-Sprinboot-13601-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/208;2023-07-14T21:16:47.27Z;3;Devevelop-110/Tester 27/Central Produccion;;;;;;;;;;;;;;;;;;;
210;im-cap-iwm-reportegeneral-Sprinboot-13602-CD_baja;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/210;2023-07-14T22:42:48.137Z;3;Develop-110/Tester 27/Central Produccion;;;;;;;;;;;;;;;;;;;
219;com-cap-invoiceletterv2-K8s-CD;\TMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/219;2023-07-17T17:50:35.113Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
221;sys-location-K8s-CD;\OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/221;2023-07-17T23:16:52.75Z;3;Desarrollo/Tester/Producción;;;;;;;;;;;;;;;;;;;
222;twr-authentication-menufront-Angular2-CD;\TMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/222;2023-07-18T00:52:59.39Z;3;Develop/QA/Produccion;;;;;;;;;;;;;;;;;;;
223;legacy-wms-web085consultasrendimiento-PHP-13085-CD;\WMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/223;2023-07-18T22:00:44.16Z;4;Desarrollo/QA/Central Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
230;legacy-apkbr008_menucedisropa-CD;\WMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/230;2023-07-19T21:37:32.233Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
234;ims-cap-iwm-capturaacuse-K8s-CD;\IMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/234;2023-07-20T19:30:45.547Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
236;SCM-Softtek-k8s-logs-tool;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/236;2023-07-20T21:32:18.01Z;1;Desarrollo;;;;;;;;;;;;;;;;;;;
237;legacy-proc-vendorpayment-SPRINGBOOT-17141-RH8-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/237;2023-07-20T22:38:41.963Z;29;Desarrollo/Tester/Produccion/01-Culiacan/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Nuevo Laredo/10-Ciudad Juarez/11-Hermosillo/12-Puebla/13-Villahermosa/14-Lapaz/15-Iztapalapa/16-Izcalli/17-Cancun/18-Ixtapaluca/20-LosMochis/21-Tecamac/22-Veracruz/24-Merida/25-Tlaquepaque/27-Toluca/28-Texcoco/02-Leon/SCM Inspection;;;;;;;;;;;;;;;;;;;
239;ejemploDotNet-GKE;\UtilitiesBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/239;2023-07-20T23:52:40.883Z;2;Desarrollo/SCM Inspection;;;;;;;;;;;;;;;;;;;
246;Juancho-Docker-logs-tool;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/246;2023-07-21T23:32:52.933Z;2;Stage 1/SCM Inspection;;;;;;;;;;;;;;;;;;;
250;legacy-erp-configuracionusuariossap-17070-RH8-CD;\OMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/250;2023-07-24T16:19:51.18Z;3;Desarrollo/Tester/Produccion;;;;;;;;;;;;;;;;;;;
254;sms-frontend-capturaacuse-10031-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/254;2023-07-25T16:03:53.313Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
255;Permify-Demo;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/255;2023-07-25T16:05:13.58Z;2;Desarrollo/SCM Inspection;;;;;;;;;;;;;;;;;;;
256;sms-frontend-reportegeneral-10032-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/256;2023-07-25T16:44:37.18Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
270;TMS-NiFi;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/270;2023-08-02T00:37:55.86Z;4;Desarrollo/QA-27/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
272;Template-K8s-CD-Central;\SCM-Releases;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/272;2023-08-03T17:03:28.053Z;4;Develop/QA/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
273;Template-apk-CD;\SCM-Releases;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/273;2023-08-03T17:05:40.83Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
274;wms-front-qualityassurance-apk-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/274;2023-08-03T18:33:02.28Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
275;wms-sys-qualityassurance-Sprinboot-13598-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/275;2023-08-03T21:30:00.893Z;3;Devevelop-110/Tester 27/Central Produccion;;;;;;;;;;;;;;;;;;;
279;com-sys-order-K8s-CD;\Deprecated\TMS\SYS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/279;2023-08-07T18:57:06.617Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
280;K8s-Net-Status;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/280;2023-08-07T21:01:07.007Z;1;Stage 1;;;;;;;;;;;;;;;;;;;
283;New release pipeline;\UtilitiesBox\TrashBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/283;2023-08-09T19:12:58.07Z;1;Stage 1;;;;;;;;;;;;;;;;;;;
287;legacy-erp-configuracioncatalogossap-Springboot-17069-RH8-CD_baja;\OMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/287;2023-08-10T18:48:21.133Z;3;Desarrollo/Tester/Produccion;;;;;;;;;;;;;;;;;;;
288;ims-cap-iwm-reportegeneral-K8s-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/288;2023-08-11T00:00:08.837Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
292;legacy-erp-devolucionestiendavirtual-17051-RH8-CD;\OMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/292;2023-08-15T20:39:42.137Z;4;Desarrollo/Tester/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
300;SCM-Softtek-FTP-Test;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/300;2023-08-17T20:13:09.423Z;1;Desarrollo;;;;;;;;;;;;;;;;;;;
321;ingress-master-gke-cd;\PDM;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/321;2023-08-29T18:24:22.64Z;1;Desarrollo;;;;;;;;;;;;;;;;;;;
335;MantenimientoServices-CD;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/335;2023-09-01T17:44:23.563Z;2;Desarrollo/QA;;;;;;;;;;;;;;;;;;;
336;legacy-erp-ordersnotificacionescorreo-17055-RH8-CD;\OMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/336;2023-09-01T18:26:51.343Z;4;Desarrollo/Tester/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
340;New release pipeline (1);\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/340;2023-09-04T16:44:55.97Z;1;Stage 1;;;;;;;;;;;;;;;;;;;
353;OpenProect-Demo;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/353;2023-09-11T16:44:51.96Z;2;Desarrollo/SCM Inspection;;;;;;;;;;;;;;;;;;;
354;Server_248_Postgres_15.4;\UtilitiesBox\DataBases;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/354;2023-09-11T23:39:48.63Z;1;Dev01-6020;;;;;;;;;;;;;;;;;;;
355;exp-wm-reciving-17058-RH8-CD;\WMS\Recepcion de Mercancia;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/355;2023-09-12T17:34:46.043Z;4;Desarrollo 110/Tester 27/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
366;old_configrmationitemactivation-springboot-17033-RH8-CD;\WMS\Salida de Mercancias;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/366;2023-09-15T16:09:34.57Z;30;Desarrollo/Tester/Produccion/01-Culiacan/02-Leon/03-Hermosillo/04-Laguna/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Puebla/10-Villa Hermosa/11-Iztapalapa/13-Mexicali/14-Izcalli/15-Ixtapaluca/16-Tecamac/17-Merida/18-Mochis/19-Veracruz/20-Tlaquepaque/22-Toluca/23-Guadalupe/81-La_Paz/82-Nogales/84-Cancun/85-Nvo_Laredo/86-Cd_Juarez/Cedis Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
375;legacy-erp-copiarinformaciondci-inventory-K8s-CD;\TMS\SYS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/375;2023-09-19T22:19:26.99Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
376;integrator-wsconsultainfoaduana-K8s-CD;\OMS\Visivilidad del Inventario;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/376;2023-09-19T22:45:46.29Z;3;Desarrollo/Tester/Producción;;;;;;;;;;;;;;;;;;;
385;Test - SCMLog;\Concept_test_GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/385;2023-09-22T18:46:53.757Z;1;Desarrollo;;;;;;;;;;;;;;;;;;;
389;legacy-iwms-shippinglabel-17020-RH8-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/389;2023-09-25T17:16:29.177Z;4;Desarrollo/Tester/Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
390;SCM-Softtek-Docker-logs-tool-check;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/390;2023-09-27T17:06:36.67Z;1;Stage 1;;;;;;;;;;;;;;;;;;;
391;legacy-tms-sys-speedupservices-Springboot-17072-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/391;2023-09-27T22:06:47.467Z;31;Control Produccion/01-Culiacan/QA/Desarrollo/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Nuevo Laredo/10-Ciudad Juarez/11-Hermosillo/12-Puebla/13-VillaHermosa/14-La Paz/15-Iztapalapa/16-Izcalli/17-Cancun/18-Ixtapaluca/19-ImpMexicali/20-Los Mochis/21-Tecamac/22-Veracruz/24-Merida/25-Tlaquepaque(GDII)/27-Toluca/28-Guadalupe/Cedis Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
394;legacy_iwms_recepcionareataller-SPRINGBOOT-17066-RH8-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/394;2023-09-28T22:54:42.157Z;30;Desarrollo/QA/Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Nuevo Laredo/10-Ciudad Juarez/11-Hermosillo/12-Puebla/13-Villahermosa/14-Lapaz/15-Iztapalapa/16-Izcalli/17-Cancun/18-Ixtapaluca/20-LosMochis/21-Tecamac/22-Veracruz/24-Merida/25-Tlaquepaque/27-Toluca/28-Guadalupe/29-Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
395;TMS-Server-Monitor;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/395;2023-09-28T23:45:41.023Z;2;Desarrollo/SCM Inspection;;;;;;;;;;;;;;;;;;;
396;sms-apk-prsm-repairmgmt-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/396;2023-09-29T00:26:47.11Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
399;sms-apk-prsm-login-CD;\WMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/399;2023-09-29T20:49:58.65Z;3;Desarrollo 110/Tester 27/Produccion;;;;;;;;;;;;;;;;;;;
401;old_mueblesnrt-17067-RH8-CD_onpremise;\Deprecated\WMS\Salida de Mercancias;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/401;2023-10-04T00:30:39.873Z;30;Desarrollo/Tester/Produccion/01-Culiacan/02-Leon/03-Hermosillo/04-Laguna/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Puebla/10-Villa Hermosa/11-Iztapalapa/13-Mexicali/14-Izcalli/15-Ixtapaluca/16-Tecamac/17-Merida/18-Mochis/19-Veracruz/20-Tlaquepaque/22-Toluca/23-Guadalupe/81-La_Paz/82-Nogales/84-Cancun/85-Nvo_Laredo/86-Cd_Juarez/Cedis Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
406;legacy-apktms007consultarqr-CD;\TMS\Media Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/406;2023-10-05T22:05:59.613Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
411;ordersnotificacionescorreo-17070-RH8-CD-baja;\OMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/411;2023-10-06T01:04:08.843Z;3;Desarrollo/Tester/Produccion;;;;;;;;;;;;;;;;;;;
417;legacy-tms-core-monitorsorter-17057-RH8-CD;\TMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/417;2023-10-09T18:23:03.637Z;3;Desarrollo 110/Tester 27/Production;;;;;;;;;;;;;;;;;;;
421;TMS-Test-files;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/421;2023-10-10T00:28:42.01Z;3;Desarrollo/Nogales/SCM Inspection;;;;;;;;;;;;;;;;;;;
426;legacy-apktms002recepcionenvios-CD;\WMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/426;2023-10-10T19:03:55.13Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
428;legacy-apktms003generarcargas-CD;\WMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/428;2023-10-10T19:54:23.397Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
430;legacy-apktms004cancelarcargas-java-android-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/430;2023-10-10T20:56:35.633Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
431;legacy-apktms005confirmarcargas-java-android-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/431;2023-10-11T00:21:36.02Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
435;legacy-apktms001menu-CD;\TMS\Media Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/435;2023-10-11T22:04:54.063Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
441;legacy_wms_appcedis-Angular2-10016-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/441;2023-10-12T19:20:24.983Z;3;Develop/QA/Produccion;;;;;;;;;;;;;;;;;;;
447;Server_WMS-125_Postgres_14.1;\UtilitiesBox\DataBases;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/447;2023-10-13T18:30:27.457Z;1;DEV - 6001;;;;;;;;;;;;;;;;;;;
448;di-inventoryabsolutetiendamueblesnrt-K8-CD;\TMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/448;2023-10-13T18:57:13.737Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
459;ONSOLETO - TMS-Server NiFi;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/459;2023-10-18T00:34:03.113Z;4;Desarrollo/QA-27/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
464;Docker-logs-tool-ScmAz;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/464;2023-10-19T18:26:04.073Z;1;Stage 1;;;;;;;;;;;;;;;;;;;
483;tms-front-transportationapp-kotlin-CD;\TMS\Ultima Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/483;2023-10-20T16:45:09.567Z;4;Desarrollo 110/Tester 27/Produccion/SCM Inspection;;;;;;;;;;;;;;;;;;;
485;legacy_iwms_GeneracionPolizas-10034-RH8-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/485;2023-10-20T19:47:10.21Z;30;Desarrollo/QA/Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Nuevo Laredo/10-Ciudad Juarez/11-Hermosillo/12-Puebla/13-Villahermosa/14-Lapaz/15-Iztapalapa/16-Izcalli/17-Cancun/18-Ixtapaluca/20-LosMochis/21-Tecamac/22-Veracruz/24-Merida/25-Tlaquepaque/27-Toluca/28-Guadalupe/29-Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
486;twr-authentication-home-React-17060-CD;\TMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/486;2023-10-23T19:20:56.767Z;3;Develop/QA/Produccion;;;;;;;;;;;;;;;;;;;
487;twr-authentication-categories-React-17062-CD;\TMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/487;2023-10-23T19:23:33.733Z;3;Develop/QA/Produccion;;;;;;;;;;;;;;;;;;;
488;twr-authentication-screens-React-17068-CD;\TMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/488;2023-10-23T19:25:58.69Z;3;Develop/QA/Produccion;;;;;;;;;;;;;;;;;;;
497;legacy-wms-monitorsorter-frontend-Angular2-10035-CD;\WMS\Legacy\Ropa;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/497;2023-10-26T20:31:11.973Z;3;Develop/QA/Produccion;;;;;;;;;;;;;;;;;;;
499;CDS-Server-NiFi;\CDS-Apliccations;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/499;2023-10-27T17:42:50.417Z;5;Desarrollo/QA-27/TMS-Prod-10001/ERP-Prod-10002/SCM Inspection;;;;;;;;;;;;;;;;;;;
501;CDS-Server-Permify;\CDS-Apliccations;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/501;2023-10-27T18:19:19.33Z;3;Develop/QA/Torre-Prod;;;;;;;;;;;;;;;;;;;
523;->Status Server APP Container;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/523;2023-11-10T22:25:07.937Z;2;QA Texcoco/Dev Texcoco;;;;;;;;;;;;;;;;;;;
529;legacy-csc-invgral-actualizarcampospc-K8s-CD;\OMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/529;2023-11-14T22:46:43.57Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
534;proc-quality-report-Springboot-Java17-GKE-CD;\WMS\Area de Calidad;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/534;2023-11-16T18:49:32.983Z;3;Desarrollo/Tester/Produccion;;;;;;;;;;;;;;;;;;;
535;com-sys-inventorysource-GKE-CD;\GCP\Proyecto OMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/535;2023-11-17T19:00:50.31Z;3;Desarrollo/Tester/Producción;;;;;;;;;;;;;;;;;;;
540;TestSCMJ K8;\Concept_test_GKE;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/540;2023-11-20T15:24:09.797Z;1;Release;;;;;;;;;;;;;;;;;;;
541;->Service Cedis Prod;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/541;2023-11-20T19:15:35.543Z;2;Server Culiacan/Server Texcoco;;;;;;;;;;;;;;;;;;;
547;twr-authentication-menuContainer-SPA-k8s-CD;\TMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/547;2023-11-22T23:51:24.183Z;2;Develop/SCM Inspection;;;;;;;;;;;;;;;;;;;
561;legacy-erp-configuracioncatalogossap-K8-CD;\CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/561;2023-11-27T19:00:37.76Z;4;Desarrollo/Tester/Producción/SCM Inspection;;;;;;;;;;;;;;;;;;;
